"year","array","site","lat","long","n_weeks","deer_present","predator_detections","n_young","n_female","n_male","PC1","PC2","disturbance_index","linear_index","polygonal_index","roads","wells","well_gas","well_oil","well_bitumen","inactive_well","seismic","seismic_3D","harvest","pipeline","winter_year","mean_snow_lag1","mean_min_temp","winter_year_lag2","mean_snow_lag2","winter_year_lag3","mean_snow_lag3","mean_snow_temporal","mean_min_temp_temporal","mean_snow_spatial","mean_min_temp_spatial","snow_anomaly","temp_anomaly","predator_index"
2021,"LU03","LU03_40",-0.891903647398366,-111.16615,11,3,5,0,2,1,1.77588043203382,4.17783634204217,-0.21356055783819,-0.0883865073371981,-0.204301657497642,0.0151118933876914,0.0521401677796512,0.0025015177160377,0,0.0479229640580108,0.0491685938272018,0.00285021401006152,0.0246253527934034,0.000138812900238906,0.0127151805080288,2020,0.340237936768969,-10.5218483412322,2019,-0.888230887252951,2018,-1.53016718461733,30.5309192108454,-11.3920066130277,-1.30233490609279,-11.0946865820396,0.930710305234764,0.572838240807329,-0.0833847199870002
2021,"LU03","LU03_41",-0.904075916167247,-111.16666,11,3,7,0,0,3,1.45015997061679,2.90645332054236,0.168600820002793,0.028327991782585,0.174656448269787,0.0124896099218032,0.0555449873596592,0.00478006992318427,0,0.0507649174364749,0.0479519432108087,0.00619579888987115,0.0260150619069055,0.0603600875672775,0.0153667943371957,2020,0.391448578513096,-10.547345971564,2019,-0.833747209263179,2018,-1.4690457896044,30.5309192108454,-11.3920066130277,-1.24023496832024,-11.1336460480016,0.946647999300647,0.586300076437587,0.161938452552902
2021,"LU03","LU03_44",-0.858987089600827,-110.84864,11,7,1,4,4,4,0.101424674536415,-0.755128705915757,0.362382647555431,2.18304426009894,-0.308862256416747,0.0292073659370292,0.0103268947247804,0,0,0,0.00283214653385195,0.000355314028496626,0.00570118712401697,0,0.104907441419439,2020,0.00500328198039717,-10.5758767772512,2019,-0.973556721738703,2018,-1.4880487851162,30.5309192108454,-11.3920066130277,-1.47734666504732,-11.0402980651803,0.715031946004777,0.464421287929071,-0.574031065066808
2021,"LU03","LU03_45",-0.840517243281087,-110.96503,12,3,7,1,1,2,0.942919164261429,-1.31754099891469,0.0717623244600013,0.803046226894813,-0.180703712243377,0.0261515467792207,0.0216542942564629,0,0,0.0178640305536438,0.0316417984140324,0.00963871523477903,0.0182269223463509,0,0.0431900836940191,2020,0.0598406374834485,-10.635355450237,2019,-0.858541884093274,2018,-1.48888381641504,30.5309192108454,-11.3920066130277,-1.43047307742137,-11.1351083364829,0.741536974293445,0.499752886245963,0.0903858605620973
2021,"LU03","LU03_46",-0.850883673115245,-110.89555,12,4,5,2,1,2,-0.354294967327584,-0.452032575050221,-0.358529193137069,-0.309861839319651,-0.290919134116382,0.0178346499454336,0,0,0,0,0.00478921597581991,0.00656902927613313,0.0174695644244666,0,0.00302267837994485,2020,0.0249303599672309,-10.6025592417062,2019,-0.892035917642722,2018,-1.45708022550133,30.5309192108454,-11.3920066130277,-1.4327342411006,-11.0729750701184,0.711398731979045,0.470415828412195,-0.134493714266147
2022,"LU03","LU03_48",-0.804571904991757,-111.09771,1,0,3,0,0,0,0.907402853287623,3.95108018493895,-0.324019226988404,-0.0675153586973267,-0.33144139556394,0.041667121282598,0,0,0,0,0.00951148988129826,0.00445489335738444,0.00825034916207332,0,0,2021,-0.00988282388861425,-12.3403773584906,2020,-0.215794522847724,2019,-1.51717784662573,38.0779451513822,-12.7932833479596,-1.30052056636729,-11.0707519165023,0.616669219269749,-1.26962544198829,3.35113969557165
2021,"LU03","LU03_48",-0.804571904991757,-111.09771,12,1,15,0,1,0,0.907402853287623,3.95108018493895,-0.324019226988404,-0.0675153586973267,-0.33144139556394,0.041667121282598,0,0,0,0,0.00951148988129826,0.00445489335738444,0.00825034916207332,0,0,2020,0.0667187632789748,-10.5396682464455,2019,-0.948499112923137,2018,-1.58587294311407,30.5309192108454,-11.3920066130277,-1.42487160936901,-11.0768025168453,0.744995043683727,0.537134270399834,0.989904159875078
2021,"LU03","LU03_49",-0.795416987354317,-111.07931,12,6,11,1,2,4,0.293813856486489,2.48577854225589,-0.365677223110032,-0.0535913330310902,-0.38134205917384,0.0472782828574476,0,0,0,0,0.00782597823481635,0.00590072656349787,0.000623111057551123,0,0,2020,0.0784144640676953,-10.5773933649289,2019,-0.916308480701668,2018,-1.52326972955348,30.5309192108454,-11.3920066130277,-1.35127837707422,-11.1129604654747,0.720060359103365,0.535567100545769,0.540145010218588
2021,"LU03","LU03_50",-0.801451689617199,-111.03035,12,7,10,4,2,1,-0.20506524062215,-0.89233690743496,-0.236022113674086,-0.55675257109844,-0.0777686008803059,0.0276139392878318,0,0,0,0,0.00576979211152067,0.00166963293056849,0.00398571717154191,0,0,2020,0.0599561149364745,-10.6061137440758,2019,-0.909806498860902,2018,-1.53562143529763,30.5309192108454,-11.3920066130277,-1.35392548131726,-11.1247643024599,0.704823307028601,0.518650558384055,0.427705222804465
2021,"LU03","LU03_51",-0.794731225733537,-110.82767,12,11,5,4,3,6,-1.35046300617676,-0.941350354072448,0.4874475743084,1.45731852797756,0.0614703522003603,0.00999896788244676,0.109777682577047,0,0,0.0675694158129994,0.0214532659001608,0.00434859471431864,0.0226075177483058,0,0.0917233026106045,2020,0.0012466560868275,-10.5934123222749,2019,-0.799475642356678,2018,-1.45133154181971,30.5309192108454,-11.3920066130277,-1.43084034573881,-11.0573346117394,0.689303741331871,0.463922289464501,-0.134493714266147
2021,"LU03","LU03_52",-0.788410789461994,-110.89193,12,8,17,4,3,4,0.170715330837111,-1.41535685300287,1.73599930635874,2.03557678137489,1.23605527372205,0.0352105341421883,0.0131628746039803,0,0,0,0.0147157899326395,0.00243512385101836,0.00251758688914402,0,0.0907372710509751,2020,-0.0168255653108558,-10.5640758293839,2019,-0.812010081064153,2018,-1.50224914396703,30.5309192108454,-11.3920066130277,-1.47536777495687,-11.0404579840583,0.694555167607583,0.476382154674365,1.21478373470333
2023,"LU09","LU09_05",-0.396520881905694,-113.6983,2,0,0,0,0,0,1.6028004480427,1.38238378864183,-0.532210328559106,-0.367641043042425,-0.461617454230454,0.0324338628142869,0,0,0,0,0.00255103817160355,0.0100591452758815,0,0,0,2022,-1.08843328151106,-10.8410377358491,2021,-0.109361350725122,2020,-1.12943508554804,13.6092764370338,-11.9164168494954,-1.30945229737586,-10.6353146135858,-0.343753391127782,-0.205723122263233,-0.69669265133676
2024,"LU09","LU09_05",-0.396520881905694,-113.6983,14,0,3,0,0,0,1.6028004480427,1.38238378864183,-0.532210328559106,-0.367641043042425,-0.461617454230454,0.0324338628142869,0,0,0,0,0.00255103817160355,0.0100591452758815,0,0,0,2023,-1.45697090501601,-8.04793427230047,2022,-1.42956834181387,2021,-0.443936267939108,16.2434159842778,-9.26000327546675,-1.77643105380414,-10.3530889054667,-0.448793037805444,2.30515463316618,-0.407561769414731
2023,"LU09","LU09_06",-0.397938122588647,-113.66641,2,0,0,0,0,0,3.09413396552068,0.275162537405285,-0.694236984805004,-0.561245264404031,-0.575816402457273,0.0294692184757131,0,0,0,0,0,0.00319275801162932,0,0,0,2022,-1.08840454832405,-10.8355660377358,2021,-0.118516875104188,2020,-1.13623428952489,13.6092764370338,-11.9164168494954,-1.33762663542658,-10.6281330296821,-0.330176730739741,-0.207433008053769,-0.69669265133676
2024,"LU09","LU09_06",-0.397938122588647,-113.66641,14,4,11,1,1,2,3.09413396552068,0.275162537405285,-0.694236984805004,-0.561245264404031,-0.575816402457273,0.0294692184757131,0,0,0,0,0,0.00319275801162932,0,0,0,2023,-1.42916621812575,-8.03924882629108,2022,-1.42953815047214,2021,-0.455646013204956,16.2434159842778,-9.26000327546675,-1.80213025154565,-10.3462465593449,-0.411562406728609,2.30699773305382,0.363453915710681
2024,"LU09","LU09_07",-0.380051173646579,-113.66419,14,4,14,0,4,1,0.214099570728416,-0.196383733156869,-0.358317590831026,-0.0537752757091039,-0.373260072405195,0.038935847832533,0,0,0,0,0.0032759873284002,0.00879013521688223,0,0,0.0092807720794794,2023,-1.4361048780967,-8.08075117370892,2022,-1.41698232623094,2021,-0.422790186319298,16.2434159842778,-9.26000327546675,-1.68679425473313,-10.4211321060994,-0.47324169230086,2.34038093239048,0.65258479763271
2023,"LU09","LU09_07",-0.380051173646579,-113.66419,2,1,2,0,0,1,0.214099570728416,-0.196383733156869,-0.358317590831026,-0.0537752757091039,-0.373260072405195,0.038935847832533,0,0,0,0,0.0032759873284002,0.00879013521688223,0,0,0.0092807720794794,2022,-1.07645513417488,-10.898820754717,2021,-0.0928278172112429,2020,-1.0867824471911,13.6092764370338,-11.9164168494954,-1.21090455037069,-10.7059022492909,-0.380437766244535,-0.192918505426103,0.65258479763271
2024,"LU09","LU09_08",-0.385582984054223,-113.64588,14,6,16,1,2,3,0.852841109027538,-0.640412137016095,-0.128305754069934,0.307329629801913,-0.238959317299795,0.0610904285131013,0,0,0,0,0,0.00575969243027971,0,0,0.00758321223392035,2023,-1.39851242665185,-8.08582159624413,2022,-1.4096911172036,2021,-0.414275763133418,16.2434159842778,-9.26000327546675,-1.69067704347461,-10.4319904321155,-0.437749311517044,2.34616883587135,0.845338718914059
2023,"LU09","LU09_08",-0.385582984054223,-113.64588,2,1,1,0,0,1,0.852841109027538,-0.640412137016095,-0.128305754069934,0.307329629801913,-0.238959317299795,0.0610904285131013,0,0,0,0,0,0.00575969243027971,0,0,0.00758321223392035,2022,-1.06951606951116,-10.9135849056604,2021,-0.0861706263601858,2020,-1.07280091718735,13.6092764370338,-11.9164168494954,-1.21266192142277,-10.716372872095,-0.373385822212865,-0.197212033565368,-0.0220539268520248
2023,"LU09","LU09_100",-0.177168598138185,-113.39996,2,0,1,0,0,0,-0.189405253712622,-1.02489936910638,-0.303221166593644,-0.146469398417989,-0.283311945817699,0.0135359856679008,0.0176516810531139,0,0,0.00715207348869277,0,0.0023614480303014,0,0,0.0358936861596524,2022,-0.920947534410388,-11.5257547169811,2021,0.453118441341266,2020,-0.0786282951824682,13.6092764370338,-11.9164168494954,-0.260433366944062,-11.5408472842998,-0.698489074941596,0.0150925673186428,-0.0220539268520248
2024,"LU09","LU09_100",-0.177168598138185,-113.39996,14,1,0,0,1,0,-0.189405253712622,-1.02489936910638,-0.303221166593644,-0.146469398417989,-0.283311945817699,0.0135359856679008,0.0176516810531139,0,0,0.00715207348869277,0,0.0023614480303014,0,0,0.0358936861596524,2023,-1.17719383960339,-8.44924882629108,2022,-1.25358301088046,2021,0.275464916480715,16.2434159842778,-9.26000327546675,-0.773481021607429,-11.2094562900505,-0.68093113804604,2.76020746375941,-0.69669265133676
2023,"LU09","LU09_102",-0.172905446728985,-113.78246,2,1,0,0,1,0,1.99021460521768,-0.775671133087969,-0.610831792032688,-0.346486337358343,-0.554143135135337,0.0300420065215897,0,0,0,0,0.0025830940129003,0.0134582671505875,0,0,0,2022,-1.02946919011134,-11.3246226415094,2021,0.201439642777654,2020,-0.467972441312052,13.6092764370338,-11.9164168494954,-0.462325002416888,-11.2501277580724,-0.698453728666533,-0.0744948834370689,-0.69669265133676
2024,"LU09","LU09_102",-0.172905446728985,-113.78246,14,3,2,2,0,0,1.99021460521768,-0.775671133087969,-0.610831792032688,-0.346486337358343,-0.554143135135337,0.0300420065215897,0,0,0,0,0.0025830940129003,0.0134582671505875,0,0,0,2023,-1.2628814642832,-8.4231455399061,2022,-1.36761193466998,2021,-0.0464275822966471,16.2434159842778,-9.26000327546675,-0.958030019002598,-10.9408187140914,-0.668812958369187,2.5176731741853,-0.503938730055407
2024,"LU09","LU09_106",-0.161876113994738,-113.39658,14,1,8,0,1,1,-0.389002150216428,-1.33045799403259,-0.264197529198472,0.346792936825528,-0.399818269928711,0.016493533886116,0.0179738760007097,0,0,0.0114714682478958,0.00344590213545608,0.00911621868537377,0.00540226528104855,0,0.040992148978531,2023,-1.15358595168576,-8.49291079812207,2022,-1.21159817628974,2021,0.389328432895085,16.2434159842778,-9.26000327546675,-0.657614410456699,-11.2631421216255,-0.715543016665925,2.77023132350338,0.074323033788651
2023,"LU09","LU09_106",-0.161876113994738,-113.39658,2,0,0,0,0,0,-0.389002150216428,-1.33045799403259,-0.264197529198472,0.346792936825528,-0.399818269928711,0.016493533886116,0.0179738760007097,0,0,0.0114714682478958,0.00344590213545608,0.00911621868537377,0.00540226528104855,0,0.040992148978531,2022,-0.880990446219982,-11.5709433962264,2021,0.542145160262162,2020,-0.00748883502807688,13.6092764370338,-11.9164168494954,-0.160596418115194,-11.5964276974963,-0.710767517152146,0.0254843012698878,-0.69669265133676
2024,"LU09","LU09_112",-0.133759887542671,-113.29684,14,4,0,0,4,0,0.720075321789958,1.82114943557385,-0.419732926677623,-0.101535433716908,-0.424808835864148,0.0144858535261807,0.00306512907703836,0,0,0.00288167295512725,0.00125153448525554,0.016173390230846,0,0,0.0241840853159928,2023,-1.11618296390834,-8.52042253521127,2022,-1.21614197321983,2021,0.528218754422151,16.2434159842778,-9.26000327546675,-0.517353034946377,-11.3592021948022,-0.749548857810268,2.83877965959092,-0.69669265133676
2023,"LU09","LU09_112",-0.133759887542671,-113.29684,2,0,0,0,0,0,0.720075321789958,1.82114943557385,-0.419732926677623,-0.101535433716908,-0.424808835864148,0.0144858535261807,0.00306512907703836,0,0,0.00288167295512725,0.00125153448525554,0.016173390230846,0,0,0.0241840853159928,2022,-0.885314790865488,-11.6290566037736,2021,0.650739642540617,2020,-0.0158302264975372,13.6092764370338,-11.9164168494954,0.000122852744688184,-11.7040970009506,-0.791936316651664,0.0750403971770002,-0.69669265133676
2023,"LU09","LU09_113",-0.142937663900811,-113.26157,2,0,0,0,0,0,-0.411173236184316,-0.528329906543635,-0.359132568062951,0.215179886696364,-0.460869380327251,0.019514235397035,0.0131005367393321,0,0,0.0122896691561474,0.0035872092104565,0.00868327083363086,0,0,0.0402689019213803,2022,-0.813937962676008,-11.6358018867925,2021,0.579484302144453,2020,-0.100049182461897,13.6092764370338,-11.9164168494954,-0.00118306908770817,-11.7172967606691,-0.727464608130978,0.081494873876645,-0.69669265133676
2024,"LU09","LU09_113",-0.142937663900811,-113.26157,14,0,1,0,0,0,-0.411173236184316,-0.528329906543635,-0.359132568062951,0.215179886696364,-0.460869380327251,0.019514235397035,0.0131005367393321,0,0,0.0122896691561474,0.0035872092104565,0.00868327083363086,0,0,0.0402689019213803,2023,-0.984023118918246,-8.52610328638498,2022,-1.14114290644938,2021,0.437084500356029,16.2434159842778,-9.26000327546675,-0.499190869504381,-11.3712596186731,-0.64007280117495,2.8451563322881,-0.600315690696084
2023,"LU09","LU09_12",-0.371193419378141,-113.67606,2,1,0,0,0,1,1.04817719575744,-0.630777065803549,-0.317765989861775,-0.0257422797001333,-0.338093948272467,0.0384019541689034,0,0,0,0,0.00327598732840024,0.0112918674091808,0,0,0.00871607907536916,2022,-1.07438634470992,-10.9325,2021,-0.0725807486647953,2020,-1.0583829190253,13.6092764370338,-11.9164168494954,-1.1457899273424,-10.7440718645753,-0.409905381111502,-0.188428135424749,-0.69669265133676
2024,"LU09","LU09_12",-0.371193419378141,-113.67606,14,9,16,0,5,3,1.04817719575744,-0.630777065803549,-0.317765989861775,-0.0257422797001333,-0.338093948272467,0.0384019541689034,0,0,0,0,0.00327598732840024,0.0112918674091808,0,0,0.00871607907536916,2023,-1.42674966266962,-8.10530516431925,2022,-1.41480854962652,2021,-0.39689456251416,16.2434159842778,-9.26000327546675,-1.6266052879233,-10.4584016317753,-0.493822818602762,2.35309646745607,0.845338718914059
2024,"LU09","LU09_13",-0.363467171783996,-113.48714,14,2,1,0,2,0,-1.07819685156263,-0.444944832747444,-0.518483966241742,-0.462527708640484,-0.416059549706919,0.00740477594192808,0.00996143947733382,0,0,0.00996143947733382,0,0.00565696873599776,0,0.0253783451932501,0.0225814037026434,2023,-1.30775575517205,-8.17924882629108,2022,-1.32516290820019,2021,-0.234174474961751,16.2434159842778,-9.26000327546675,-1.53447545465716,-10.6570757547897,-0.43169923867245,2.47782692849861,-0.600315690696084
2023,"LU09","LU09_13",-0.363467171783996,-113.48714,2,0,0,0,0,0,-1.07819685156263,-0.444944832747444,-0.518483966241742,-0.462527708640484,-0.416059549706919,0.00740477594192808,0.00996143947733382,0,0,0.00996143947733382,0,0.00565696873599776,0,0.0253783451932501,0.0225814037026434,2022,-0.989070329170602,-11.0916037735849,2021,0.0546455653776499,2020,-0.819411752717607,13.6092764370338,-11.9164168494954,-1.03243938940941,-10.9548217684272,-0.388111757105656,-0.136782005157743,-0.69669265133676
2024,"LU09","LU09_18",-0.358815422123025,-113.68761,14,6,2,1,2,1,1.85126603213771,-0.998212227290348,-0.38904954994691,-0.106668890273367,-0.38970591668854,0.0378246223683815,0.00242892173520653,0.00242892173520653,0,0,0,0.00713033518050896,0,0,0.00916326549504925,2023,-1.42735380153365,-8.11234741784038,2022,-1.41525764583472,2021,-0.3940902088458,16.2434159842778,-9.26000327546675,-1.5994415411843,-10.4732794371632,-0.507428093165623,2.36093201932282,-0.503938730055407
2023,"LU09","LU09_18",-0.358815422123025,-113.68761,2,2,0,1,0,1,1.85126603213771,-0.998212227290348,-0.38904954994691,-0.106668890273367,-0.38970591668854,0.0378246223683815,0.00242892173520653,0.00242892173520653,0,0,0,0.00713033518050896,0,0,0.00916326549504925,2022,-1.07481375086674,-10.9422169811321,2021,-0.0703881024717926,2020,-1.0543965098463,13.6092764370338,-11.9164168494954,-1.11969725750494,-10.7601362638912,-0.422837421729632,-0.182080717240886,-0.69669265133676
2024,"LU09","LU09_21",-0.337613958680513,-113.71101,14,10,1,2,5,7,1.93144292950842,-0.741417680050519,-0.00877843318579958,0.453845642253302,-0.155905610709384,0.0636967569326622,0.00187322094931952,0.00187322094931952,0,0,0.00342389229481763,0.0147349817371345,0,0.00726829252793503,0.00302489188295066,2023,-1.43276245302053,-8.12150234741784,2022,-1.42064302641548,2021,-0.390571493141423,16.2434159842778,-9.26000327546675,-1.59601465858317,-10.4905228918895,-0.51391412822615,2.36902054447163,-0.600315690696084
2023,"LU09","LU09_21",-0.337613958680513,-113.71101,2,1,4,0,0,1,1.93144292950842,-0.741417680050519,-0.00877843318579958,0.453845642253302,-0.155905610709384,0.0636967569326622,0.00187322094931952,0.00187322094931952,0,0,0.00342389229481763,0.0147349817371345,0,0.00726829252793503,0.00302489188295066,2022,-1.07993903310025,-10.9517452830189,2021,-0.067636916456809,2020,-1.04423650105064,13.6092764370338,-11.9164168494954,-1.1173473207591,-10.7794384475529,-0.428552018113787,-0.172306835465957,2.00186224660218
2024,"LU09","LU09_24",-0.316035326346566,-113.71067,14,11,5,0,1,8,1.43123346344014,-1.02269169891421,-0.446444281714512,0.253613049314053,-0.568439435997237,0.0376419992241602,0,0,0,0,0,0.00730036553197325,0,0,0.027131195021107,2023,-1.38098167523634,-8.20136150234742,2022,-1.40286787397303,2021,-0.311460724424536,16.2434159842778,-9.26000327546675,-1.41995286331845,-10.6285786681998,-0.552278496990108,2.42721716585243,-0.214807848133378
2023,"LU09","LU09_24",-0.316035326346566,-113.71067,2,0,1,0,0,0,1.43123346344014,-1.02269169891421,-0.446444281714512,0.253613049314053,-0.568439435997237,0.0376419992241602,0,0,0,0,0,0.00730036553197325,0,0,0.027131195021107,2022,-1.06302236924615,-11.0791037735849,2021,-0.0057824050912576,2020,-0.874678320848995,13.6092764370338,-11.9164168494954,-0.929364849748358,-10.9212080189128,-0.503834351108883,-0.157895754672138,-0.0220539268520248
2023,"LU09","LU09_27",-0.32402444922868,-113.36397,2,1,4,0,0,1,0.130446117684798,-2.01292743220979,-0.0360168802190006,0.86835498836958,-0.319250886774764,0.0219509433486825,0.0169123985970179,0,0,0.0138516281513466,0.00209481857985029,0.00647079303818197,0,0,0.0722677544791297,2022,-0.988369957737156,-11.1790566037736,2021,0.114247047866737,2020,-0.69473704812636,13.6092764370338,-11.9164168494954,-0.900254314132065,-11.094828773584,-0.451062117464934,-0.0842278301896329,2.00186224660218
2024,"LU09","LU09_27",-0.32402444922868,-113.36397,14,4,13,0,1,2,0.130446117684798,-2.01292743220979,-0.0360168802190006,0.86835498836958,-0.319250886774764,0.0219509433486825,0.0169123985970179,0,0,0.0138516281513466,0.00209481857985029,0.00647079303818197,0,0,0.0722677544791297,2023,-1.26282069291818,-8.22389671361502,2022,-1.32442699424557,2021,-0.157945288241447,16.2434159842778,-9.26000327546675,-1.39265026621372,-10.7797801766743,-0.45972009696815,2.55588346305931,0.556207836992035
2023,"LU09","LU09_28",-0.303394453803481,-113.76594,2,1,1,1,1,0,0.906227456802422,-1.04143323817344,0.0618037578750163,0.488817979956439,-0.0902408733662008,0.022805057492464,0.00636718231610822,0.00636718231610822,0,0,0.00401255350419269,0.00555584265240112,0,0,0.0519195978052597,2022,-1.07854188188172,-11.0510849056604,2021,-0.000978207838766787,2020,-0.899047793019958,13.6092764370338,-11.9164168494954,-0.96218649744013,-10.8889141690204,-0.501929741396432,-0.162170736639958,-0.0220539268520248
2023,"LU09","LU09_29",-0.312229349351227,-113.73471,2,2,0,2,1,1,0.656359474829059,-1.19747646453489,0.0123629997247166,0.621337890467803,-0.186865082759175,0.0236167713641798,0.00243168154492153,0.00243168154492153,0,0,0,0.00723246517478792,0,0.0168876150890736,0.0446972629518592,2022,-1.06510193365624,-11.0921698113208,2021,0.00325612783860803,2020,-0.863592029628534,13.6092764370338,-11.9164168494954,-0.914641113028417,-10.9366792429168,-0.512776083581766,-0.155490568403989,-0.69669265133676
2024,"LU09","LU09_29",-0.312229349351227,-113.73471,14,10,9,3,9,4,0.656359474829059,-1.19747646453489,0.0123629997247166,0.621337890467803,-0.186865082759175,0.0236167713641798,0.00243168154492153,0.00243168154492153,0,0,0,0.00723246517478792,0,0.0168876150890736,0.0446972629518592,2023,-1.37882965395736,-8.21760563380282,2022,-1.40505297233061,2021,-0.299900609044612,16.2434159842778,-9.26000327546675,-1.40508432183637,-10.6441737662827,-0.557504898688851,2.42656813247991,0.170699994429328
2023,"LU09","LU09_30",-0.29791979019757,-113.70862,2,0,0,0,0,0,0.74127928849996,-0.400273298366885,1.35622950376889,0.391857791019094,1.35206588489803,0.0598298863357148,0.00550391138650158,0.00550391138650158,0,0,0,0.00721206023073197,0,0.084963414152297,0.0112172825200822,2022,-1.03479560465393,-11.2668396226415,2021,0.0876333801333735,2020,-0.71278258164837,13.6092764370338,-11.9164168494954,-0.672574722375287,-11.1294397111126,-0.602094562191034,-0.137399911528874,-0.69669265133676
2024,"LU09","LU09_30",-0.29791979019757,-113.70862,14,10,3,4,3,4,0.74127928849996,-0.400273298366885,1.35622950376889,0.391857791019094,1.35206588489803,0.0598298863357148,0.00550391138650158,0.00550391138650158,0,0,0,0.00721206023073197,0,0.084963414152297,0.0112172825200822,2023,-1.2879049675272,-8.32197183098592,2022,-1.37320865464284,2021,-0.191983673902913,16.2434159842778,-9.26000327546675,-1.19714172690913,-10.8319757112583,-0.576190320368305,2.51000388027236,-0.407561769414731
2023,"LU09","LU09_31",-0.303988780541494,-113.68733,2,1,1,0,0,1,0.847300810233375,-0.946382283437124,-0.440145090509881,-0.142430605076251,-0.433873886527261,0.0226688341635875,0,0,0,0,0.00451007760708234,0.0210670509212928,0,0,0.00948035055853849,2022,-1.04253919855403,-11.1875,2021,0.0486110709497338,2020,-0.842127495533283,13.6092764370338,-11.9164168494954,-0.813962834393731,-11.0461273027023,-0.541017703429002,-0.141372697297651,-0.0220539268520248
2024,"LU09","LU09_31",-0.303988780541494,-113.68733,14,11,5,1,2,7,0.847300810233375,-0.946382283437124,-0.440145090509881,-0.142430605076251,-0.433873886527261,0.0226688341635875,0,0,0,0,0.00451007760708234,0.0210670509212928,0,0,0.00948035055853849,2023,-1.32974426495117,-8.26450704225352,2022,-1.38134522123857,2021,-0.2418924810129,16.2434159842778,-9.26000327546675,-1.3287097932058,-10.749936430628,-0.550333778541057,2.4854293883745,-0.214807848133378
2023,"LU09","LU09_32",-0.302594398579233,-113.66647,2,2,1,0,1,1,0.821056848854334,-0.129841354775669,-0.430656972578549,-0.261615699659563,-0.3851013631465,0.0243961416223547,0,0,0,0,0.00864636482245703,0.0128321368928485,0,0,0.00948150171157967,2022,-1.02986427143277,-11.2478301886792,2021,0.080500675650091,2020,-0.787452584238679,13.6092764370338,-11.9164168494954,-0.740215609954642,-11.1113987876162,-0.565150576135587,-0.136431401063035,-0.0220539268520248
2024,"LU09","LU09_32",-0.302594398579233,-113.66647,14,7,6,2,3,6,0.821056848854334,-0.129841354775669,-0.430656972578549,-0.261615699659563,-0.3851013631465,0.0243961416223547,0,0,0,0,0.00864636482245703,0.0128321368928485,0,0,0.00948150171157967,2023,-1.29447184973566,-8.29887323943662,2022,-1.36802706561874,2021,-0.201106270173509,16.2434159842778,-9.26000327546675,-1.26254584994271,-10.8139676172246,-0.55060682193609,2.515094377788,-0.118430887492701
2023,"LU09","LU09_33",-0.303325877641405,-113.64686,2,1,0,1,0,0,1.79853256983792,-0.431805243323602,-0.554947232701011,-0.381719111600483,-0.481863493357895,0.0227227518107974,0,0,0,0,0.00106510499404334,0.00928440598988881,0,0,0.00943602694533422,2022,-1.02518435359798,-11.2574056603774,2021,0.0878975543734907,2020,-0.779731947483215,13.6092764370338,-11.9164168494954,-0.72730256200263,-11.1248393222038,-0.56717534945107,-0.132566338173579,-0.69669265133676
2024,"LU09","LU09_33",-0.303325877641405,-113.64686,14,7,14,1,4,4,1.79853256983792,-0.431805243323602,-0.554947232701011,-0.381719111600483,-0.481863493357895,0.0227227518107974,0,0,0,0,0.00106510499404334,0.00928440598988881,0,0,0.00943602694533422,2023,-1.28951362130717,-8.30305164319249,2022,-1.36310965083477,2021,-0.191645799966971,16.2434159842778,-9.26000327546675,-1.25135145736031,-10.826801363011,-0.551556039486413,2.52374971981854,0.65258479763271
2023,"LU09","LU09_39",-0.300617119239317,-113.44392,2,1,4,0,1,0,-0.869159541745337,0.625118506240119,0.374781519127363,1.06156760366399,0.0662584401618824,0.0272996536408946,0.00716558829075334,0,0,0.00716558829075334,0.0031267314525304,0.00415757354460473,0,0,0.079039670807305,2022,-0.964183797568686,-11.1958490566038,2021,0.145362999435322,2020,-0.677593548798132,13.6092764370338,-11.9164168494954,-0.848421222120797,-11.1116606512331,-0.454358671255926,-0.0841884053706448,2.00186224660218
2024,"LU09","LU09_39",-0.300617119239317,-113.44392,14,1,1,1,0,0,-0.869159541745337,0.625118506240119,0.374781519127363,1.06156760366399,0.0662584401618824,0.0272996536408946,0.00716558829075334,0,0,0.00716558829075334,0.0031267314525304,0.00415757354460473,0,0,0.079039670807305,2023,-1.27394185271705,-8.24605633802817,2022,-1.29901343234589,2021,-0.118148565357315,16.2434159842778,-9.26000327546675,-1.35851044574779,-10.8060026966118,-0.486087678374772,2.55994635858365,-0.600315690696084
2023,"LU09","LU09_41",-0.287016180427133,-113.76165,2,0,1,0,0,0,1.12099181535079,-0.955185694532395,0.638131395782809,0.456765497741038,0.548344212845177,0.0246793160089428,0.00197352896023169,0.00197352896023169,0,0,0,0.00551163495341381,0,0.135938300369244,0.048147006838097,2022,-1.05819878547629,-11.1792924528302,2021,0.0592459710734776,2020,-0.790241130805503,13.6092764370338,-11.9164168494954,-0.781775464934667,-11.0304504214009,-0.570505652198031,-0.148842031429252,-0.0220539268520248
2024,"LU09","LU09_41",-0.287016180427133,-113.76165,14,7,7,3,1,4,1.12099181535079,-0.955185694532395,0.638131395782809,0.456765497741038,0.548344212845177,0.0246793160089428,0.00197352896023169,0.00197352896023169,0,0,0,0.00551163495341381,0,0.135938300369244,0.048147006838097,2023,-1.34041500169164,-8.2737558685446,2022,-1.39779950248042,2021,-0.228290641705748,16.2434159842778,-9.26000327546675,-1.29021523185187,-10.7379310281493,-0.57839296701691,2.46417515960468,-0.0220539268520248
