"year","array","site","lat","long","n_weeks","deer_present","predator_detections","n_young","n_female","n_male","PC1","PC2","disturbance_index","linear_index","polygonal_index","roads","wells","well_gas","well_oil","well_bitumen","inactive_well","seismic","seismic_3D","harvest","pipeline","winter_year","mean_snow","mean_min_temp","winter_year_lag2","mean_snow_lag2","winter_year_lag3","mean_snow_lag3","mean_snow_temporal","mean_min_temp_temporal","mean_snow_spatial","mean_min_temp_spatial","snow_anomaly","temp_anomaly","predator_index"
2022,"LU13","LU13_70",57.19792,-111.05211,2,0,1,0,0,0,-1.69196182979115,-0.282916235126797,0.346412864,0.244607224,0.10180564,0.064487638,0.014221673,0,0,0,0.00803133,0.007151668,0.044721649,0,0.098236581,2021,45.6320283018868,-14.6818396226415,2020,36.0768720379147,2019,41.5353990610329,38.0779451513822,-12.7932833479596,37.125881998559,-13.6665244100503,8.50614630332784,-1.01531521259118,0.5
2023,"LU13","LU13_70",57.19792,-111.05211,16,0,2,0,0,0,-1.69196182979115,-0.282916235126797,0.346412864,0.244607224,0.10180564,0.064487638,0.014221673,0,0,0,0.00803133,0.007151668,0.044721649,0,0.098236581,2022,15.4879716981132,-13.9281132075472,2021,45.6320283018868,2020,36.0768720379147,13.6092764370338,-11.9164168494954,36.1811094726085,-13.8881369210224,-20.6931377744953,-0.0399762865247766,0.125
2024,"LU14","LU14_03",56.94589,-112.30953,17,2,20,0,1,1,-0.568000944732179,-0.191253504170816,0.063403277979097,0.0351095549074463,0.0282937230716507,0.0274764165188501,0,0,0,0,0.00300682964385193,0.00221965872440785,0,0,0,2023,18.9186854460094,-10.1528638497653,2022,14.6522641509434,2021,42.9400943396226,16.2434159842778,-9.26000327546675,31.6571824112334,-12.4748438257165,-12.738496965224,2.32197997595124,1.17647058823529
2024,"LU14","LU14_07",56.9571,-112.41011,17,0,3,0,0,0,1.1879941285288,-0.520563024160547,0.0892837674167877,0.0392518022834335,0.0500319651333542,0.0294468658227772,0,0,0,0,0.00320176651280906,0.00349319563160358,0,0,0,2023,19.4383568075117,-10.1489671361502,2022,14.8107075471698,2021,43.1158018867925,16.2434159842778,-9.26000327546675,31.7976034510303,-12.4640479534035,-12.3592466435186,2.31508081725322,0.176470588235294
2024,"LU14","LU14_08",56.95589,-112.38725,17,2,18,0,0,1,-0.202686667654246,-0.563886020831905,0.0513229379208804,0.0285535495765409,0.0227693883443395,0.026465000363144,0,0,0,0,0.00277072859533203,0.000735759376127655,0,0,0,2023,19.5451643192488,-10.1547417840376,2022,14.7940094339623,2021,43.2270754716981,16.2434159842778,-9.26000327546675,31.9089395885827,-12.4770363482901,-12.3637752693339,2.32229456425251,1.05882352941176
2024,"LU14","LU14_09",56.95599,-112.36073,17,1,14,0,0,1,-0.24089027534416,-0.405263024420403,0.144491826295029,0.041122418551213,0.103369407743816,0.0324430858408081,0,0,0,0,0.00414711487837639,0,0,0,0,2023,19.4034741784038,-10.1523004694836,2022,14.743679245283,2021,42.9379245283019,16.2434159842778,-9.26000327546675,31.8392763205225,-12.471220268849,-12.4358021421187,2.31891979936545,0.823529411764706
2024,"LU14","LU14_100",57.21349,-112.32694,16,0,4,0,0,0,0.146525097902549,1.52109736380814,0.0395315218619601,0.00948027011804531,0.0300512517439148,0,0,0,0,0,0.00125065905032812,0.00866634981611409,0,0.0288005926935867,0,2023,24.3879342723005,-10.8858685446009,2022,17.2029716981132,2021,47.5968396226415,16.2434159842778,-9.26000327546675,37.9810785597148,-13.2943528778534,-13.5931442874143,2.40848433325246,0.25
2024,"LU14","LU14_102",57.21218,-112.24976,16,3,0,0,0,2,0.837361942852893,-0.0535393956589039,0.0179193178419754,0.0153722603942554,0.00254705744772001,0,0,0,0,0,0.00254705744772001,0.0134694749295009,0,0,0,2023,23.4002816901408,-10.79779342723,2022,14.3912264150943,2021,45.8296226415094,16.2434159842778,-9.26000327546675,36.4243265893612,-13.186967502843,-13.0240448992204,2.38917407561298,0
2024,"LU14","LU14_105",57.22642,-112.42336,16,0,25,0,0,0,0.925060046697251,-0.995995275273802,0.0557516960695063,0.0183324905875695,0.0374192054819368,0,0,0,0,0,0.00615173443328586,0.00287178481613182,0,0.03043925533266,0.0140203513911029,2023,25.8399061032864,-11.1060093896714,2022,18.5432075471698,2021,49.8325943396226,16.2434159842778,-9.26000327546675,41.7260648993776,-13.5787155115366,-15.8861587960912,2.47270612186528,1.5625
2024,"LU14","LU14_110",57.24136,-112.55234,16,0,11,0,0,0,-0.0590990245116729,0.882737048210848,0.0772848923478932,0.0586754815978247,0.0186094107500685,0,0,0,0,0,0.0186094107500685,0.0108289526720214,0.0294900168825925,0,0.0155081685154275,2023,24.2562441314554,-10.9540375586854,2022,16.6149056603774,2021,48.0324528301887,16.2434159842778,-9.26000327546675,39.4337002311752,-13.3839834492663,-15.1774560997198,2.4299458905809,0.6875
2024,"LU14","LU14_114",57.23443,-112.3881,16,0,1,0,0,0,0.093224770518585,-0.226261680035976,0.0348302255846473,0.0082472889557989,0.0265829366288484,0,0,0,0,0,0.00699296140288233,0.00393073746499382,0,0.0195899752259661,0.00173118249994265,2023,25.8312676056338,-11.0925352112676,2022,16.9506603773585,2021,49.1296226415094,16.2434159842778,-9.26000327546675,40.7358964459613,-13.5612459997453,-14.9046288403275,2.46871078847768,0.0625
2024,"LU14","LU14_115",57.23761,-112.3089,16,0,11,0,0,0,0.306492152308623,2.32743981208682,0.0113089458340846,0.0087617729367129,0.00254717289737174,0,0,0,0,0,0.00254717289737174,0.00790515026034386,0,0,0,2023,24.9102816901408,-10.978779342723,2022,16.8388679245283,2021,48.3977830188679,16.2434159842778,-9.26000327546675,39.3299483235273,-13.4135802887965,-14.4196666333865,2.43480094607353,0.6875
2024,"LU14","LU14_120",57.27318,-112.59342,16,0,2,0,0,0,-0.258831779638384,0.546211286026904,0.0204056140470083,0.0121224894573545,0.00828312458965374,0,0,0,0,0,0.00828312458965374,0.00961180888608905,5.13175219787019e-05,0,0,2023,25.7056338028169,-11.15,2022,17.3618867924528,2021,49.8141509433962,16.2434159842778,-9.26000327546675,42.6482820078866,-13.634899327408,-16.9426482050697,2.48489932740801,0.125
2024,"LU14","LU14_121",57.26169,-112.5294,16,0,1,0,0,0,2.10477869294699,1.78298956887812,0.02649223002475,0.0214985789650022,0.00499365105974772,0,0,0,0,0,0.00499365105974772,0.00991490420073034,0.00370808515076054,0,0,2023,24.3910328638498,-10.966338028169,2022,15.7334905660377,2021,47.7976886792453,16.2434159842778,-9.26000327546675,39.4873462265086,-13.398625923597,-15.0963133626588,2.43228789542798,0.0625
2024,"LU14","LU14_131",57.28914,-112.27245,16,0,11,0,0,0,-0.35578563933076,0.995891130708814,0.00321615425242269,0.0012726222381221,0.00194353201430059,0,0,0,0,0,0.00194353201430059,1.60126855054904e-05,0,0,0,2023,26.1346478873239,-11.2087323943662,2022,17.2595754716981,2021,49.5857075471698,16.2434159842778,-9.26000327546675,41.6530576615838,-13.7051626872025,-15.5184097742599,2.49643029283633,0.6875
2024,"LU14","LU14_135",57.32076,-112.36021,16,0,0,0,0,0,1.21088938938548,3.82763072674945,0.0101889086225837,0.00836944053925331,0.0018194680833304,0,0,0,0,0,0.0018194680833304,0.00562970063454806,0,0,0,2023,25.8784976525822,-11.3059154929577,2022,16.9831132075472,2021,51.224858490566,16.2434159842778,-9.26000327546675,43.090404437292,-13.8457268356575,-17.2119067847098,2.5398113426998,0
2024,"LU14","LU14_16",56.95922,-112.29803,16,0,3,0,0,0,-0.465181609502293,-0.403860345812021,0.0489943662122865,0.00899029505274418,0.0400040711595423,0.00449209849050879,0,0,0,0,0,0,0,0,0,2023,18.5895305164319,-10.1225821596244,2022,14.4656603773585,2021,41.6170754716981,16.2434159842778,-9.26000327546675,30.6555841911857,-12.4223167610362,-12.0660536747538,2.29973460141184,0.1875
2024,"LU14","LU14_17",56.96855,-112.19186,16,0,4,0,0,0,1.32002362195407,1.28679076371634,0.137987252576641,0.0134174102774567,0.124569842299184,0.00579467387982786,0,0,0,0,0.00458598222143271,0.00123118861464506,0.00129299623467639,0.0509517515295518,0,2023,19.9384507042254,-10.2625352112676,2022,14.9807075471698,2021,43.0464622641509,16.2434159842778,-9.26000327546675,31.9187943554498,-12.5997006845225,-11.9803436512245,2.33716547325488,0.25
2024,"LU14","LU14_19",56.98159,-112.45065,17,1,4,0,1,0,-1.36598200717676,-0.107244434848711,0.0254968418993222,0.0251185341587247,0.000378307740597517,0.0251185341587247,0,0,0,0,0,0,0,0,0,2023,19.9846009389671,-10.1811737089202,2022,14.5037264150943,2021,41.9866981132075,16.2434159842778,-9.26000327546675,31.7354599697066,-12.494180978105,-11.7508590307395,2.31300726918476,0.235294117647059
2024,"LU14","LU14_20",56.97155,-112.4352,17,1,8,0,1,0,-1.00525939600243,0.368584584871806,0.0431690432528836,0.0274662667397908,0.0157027765130927,0.0238495853680048,0,0,0,0,0,0.00327786849340815,0,0,0,2023,20.1510328638498,-10.1901408450704,2022,14.6065566037736,2021,42.4772641509434,16.2434159842778,-9.26000327546675,32.0339643974993,-12.5128908250431,-11.8829315336495,2.32274997997273,0.470588235294118
2024,"LU14","LU14_250",57.02059,-112.16242,16,4,2,0,1,2,1.30424085601634,-0.116132168267461,0.0109811747728607,0.00333170969997337,0.00764946507288735,0,0,0,0,0,0,0.00333170969997337,0,0.00764946507288735,0,2023,18.4995774647887,-10.1769953051643,2022,14.330141509434,2021,40.661179245283,16.2434159842778,-9.26000327546675,30.1262426826028,-12.4504726454729,-11.6266652178141,2.27347734030859,0.125
2024,"LU14","LU14_30",57.01174,-112.49358,17,0,0,0,0,0,-0.246280658567545,-0.987551878263501,0.051122462398161,0.0347543509796865,0.0163681114184745,0.025813534033645,0,0,0,0,0.00399314879518971,0.00894081694604142,0,0,0,2023,20.8369014084507,-10.2659154929577,2022,15.6763679245283,2021,42.8008490566038,16.2434159842778,-9.26000327546675,32.3750448337095,-12.5945417965863,-11.5381434252588,2.32862630362858,0
2024,"LU14","LU14_31",57.00264,-112.47708,17,0,14,0,0,0,0.584521579751319,-0.809970815614698,0.0321253257347018,0.0311106320096222,0.00101469372507961,0.0249061341658076,0,0,0,0,0,0.00620449784381465,0,0,0,2023,20.8854460093897,-10.2653521126761,2022,14.8296698113208,2021,42.6894339622642,16.2434159842778,-9.26000327546675,32.418562702961,-12.5999605913059,-11.5331166935713,2.33460847862982,0.823529411764706
2024,"LU14","LU14_33",57.00923,-112.3383,16,0,7,0,0,0,1.1054184199562,-0.409189060922441,0.00179658431032902,0.00179658431032902,0,0,0,0,0,0,0,0.00179658431032902,0,0,0,2023,18.7829107981221,-10.1419718309859,2022,13.9293867924528,2021,39.9504245283019,16.2434159842778,-9.26000327546675,30.4744887830856,-12.4060065565611,-11.6915779849635,2.26403472557521,0.4375
2024,"LU14","LU14_37",57.01992,-112.10431,16,2,8,0,2,0,0.895273988245856,1.18906971699557,0.247131127655563,0.00336917627890236,0.243761951376661,0,0,0,0,0,0,0.00223037991683345,0,0.24363278844396,0,2023,20.4887323943662,-10.3483568075117,2022,15.7989150943396,2021,42.5952830188679,16.2434159842778,-9.26000327546675,32.2161148806403,-12.678061546436,-11.7273824862741,2.32970473892431,0.5
2024,"LU14","LU14_47",57.03347,-112.55693,17,6,8,0,3,3,0.685032627237327,-0.124766299432065,0.130993025949803,0.0354959243063765,0.0954971016434268,0.0249151567924749,0,0,0,0,0.00123932773396527,0.00984887596393487,0,0.0928682227098219,0,2023,22.1674647887324,-10.3689671361502,2022,17.2107547169811,2021,44.4122641509434,16.2434159842778,-9.26000327546675,33.6530409356139,-12.7382051670824,-11.4855761468815,2.36923803093219,0.470588235294118
2024,"LU14","LU14_48",57.03131,-112.53831,17,2,13,0,1,1,0.0049921069850689,-0.44849211285511,0.0633711672964092,0.0339825430271216,0.0293886242692876,0.025522825873495,0,0,0,0,0.00147452829093443,0.00845971715362662,0,0.0266926897712187,0,2023,21.9342253521127,-10.3514084507042,2022,17.1249056603774,2021,44.0984905660377,16.2434159842778,-9.26000327546675,33.358055436257,-12.7063563920054,-11.4238300841443,2.35494794130122,0.764705882352941
2024,"LU14","LU14_49",57.02781,-112.51659,17,4,10,0,0,1,0.296307011594241,-0.421315144662753,0.0385538186885122,0.0310361248365082,0.00751769385200391,0.0244401691318607,0,0,0,0,0.00636459835034424,0.00596650482807443,0,0,0,2023,20.7399530516432,-10.2976525821596,2022,14.9170283018868,2021,42.758679245283,16.2434159842778,-9.26000327546675,32.44313083546,-12.6315714404627,-11.7031777838168,2.33391885830304,0.588235294117647
2024,"LU14","LU14_51",57.03178,-112.43441,16,2,14,0,1,1,1.96060422310127,0.125028538400748,0.00641899958420744,0.00641899958420744,0,0,0,0,0,0,0,0.00641899958420744,0,0,0,2023,20.368779342723,-10.2660093896714,2022,14.6440566037736,2021,42.0241037735849,16.2434159842778,-9.26000327546675,32.0056524516532,-12.5708498481534,-11.6368731089302,2.30484045848202,0.875
2024,"LU14","LU14_54",57.04813,-112.59723,17,0,37,0,0,0,1.97672589352773,0.730904643487915,0.030395195465521,0.0264533143882473,0.0039418810772737,0.0244255547597973,0,0,0,0,0.0039418810772737,0.00167187296794981,0,0,0,2023,22.0322535211268,-10.3573708920188,2022,17.0620283018868,2021,44.005,16.2434159842778,-9.26000327546675,33.5048706109309,-12.724259317472,-11.4726170898041,2.36688842545326,2.17647058823529
2024,"LU14","LU14_56",57.066,-112.44809,16,1,2,0,1,0,0.73864083563538,1.09859547686436,0.0741950090674559,0.00380473332415404,0.0703902757433019,0,0,0,0,0,0,0.00380473332415404,0,0.0703902757433019,0,2023,20.5354460093897,-10.3204225352113,2022,14.3305660377358,2021,41.5414622641509,16.2434159842778,-9.26000327546675,32.0120711738013,-12.6158253494258,-11.4766251644116,2.29540281421457,0.125
2024,"LU14","LU14_61",57.056,-112.6067,17,0,2,0,0,0,1.37373355350455,1.90036256852875,0.045674153670654,0.0423144664305562,0.00335968724009774,0.0241053318095306,0,0,0,0,0.00139544562627456,0.00470747180263412,0,0,0.0131054818533729,2023,22.0870422535211,-10.3727230046948,2022,17.0465566037736,2021,43.7958962264151,16.2434159842778,-9.26000327546675,33.5623676988183,-12.7388204476766,-11.4753254452972,2.36609744298181,0.117647058823529
2024,"LU14","LU14_62",57.06214,-112.13075,16,0,2,0,0,0,-0.613189163538415,1.42241779968884,0.00706616218340101,0.00706616218340101,0,0,0,0,0,0,0,0.00706616218340101,0,0,0,2023,15.0667136150235,-10.031220657277,2022,12.6385849056604,2021,36.2625471698113,16.2434159842778,-9.26000327546675,26.553028809238,-12.2290098988164,-11.4863151942146,2.19778924153938,0.125
2024,"LU14","LU14_63",57.07264,-112.60155,17,0,22,0,0,0,2.08017377272331,0.861774198092406,0.0937151711006093,0.034544876137909,0.0591702949627002,0.0246337638872433,0,0,0,0,0.00254978787319299,0.00958844785075236,0,0.0556916603301945,0,2023,22.3518779342723,-10.4185915492958,2022,17.2646698113208,2021,43.9953301886792,16.2434159842778,-9.26000327546675,33.8907780405018,-12.7891074778195,-11.5389001062295,2.37051592852376,1.29411764705882
2024,"LU14","LU14_71",57.09972,-112.35362,16,0,6,0,0,0,1.77305070921006,0.918501979158472,0.00443316226247924,0.00443316226247924,0,0,0,0,0,0,0,0.00443316226247924,0,0,0,2023,19.9170422535211,-10.3100469483568,2022,13.9708018867925,2021,40.7365094339623,16.2434159842778,-9.26000327546675,31.3133215409998,-12.5795784828498,-11.3962792874786,2.26953153449296,0.375
2024,"LU14","LU14_72",57.09985,-112.30749,16,0,15,0,0,0,2.23559564293415,-0.155300082202185,0.00692225605633402,0.00692225605633402,0,0,0,0,0,0,0,0.00647823045713159,0,0,0,2023,19.1123943661972,-10.2432863849765,2022,14.076179245283,2021,39.1954716981132,16.2434159842778,-9.26000327546675,30.3021884176026,-12.4912924218972,-11.1897940514055,2.24800603692064,0.9375
2024,"LU14","LU14_74",57.11259,-112.29683,16,0,9,0,0,0,1.26302686704982,1.08501973447067,0.0178216255876528,0.0152731960104385,0.00254842957721429,0,0.00254842957721429,0.00254842957721429,0,0,0,0.00408401762763206,0,0,0.0108911783823723,2023,19.4614084507042,-10.3025821596244,2022,13.5942924528302,2021,39.9768867924528,16.2434159842778,-9.26000327546675,30.6999605478928,-12.5602059327559,-11.2385520971886,2.2576237731315,0.5625
2024,"LU14","LU14_75",57.13144,-112.51261,16,0,8,0,0,0,1.86165794512663,0.99178671541872,0.0254146487465439,0.000421592826803662,0.0249930559197402,0,0,0,0,0,0.00331026854408593,0.000421592826803662,0,0.0216827873756543,0,2023,23.4526291079812,-10.6415023474178,2022,16.5364150943396,2021,45.4797169811321,16.2434159842778,-9.26000327546675,35.8976234331735,-13.0248399293193,-12.4449943251923,2.38333758190143,0.5
2024,"LU14","LU14_76",57.1339,-112.31454,16,1,6,0,1,0,2.4119844278905,2.12545115431947,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,19.6551643192488,-10.3526291079812,2022,13.7325,2021,40.2619811320755,16.2434159842778,-9.26000327546675,31.1068584258567,-12.6197172620291,-11.4516941066078,2.26708815404792,0.375
2024,"LU14","LU14_78",57.14869,-112.39216,16,6,0,1,3,3,2.83330839500273,-0.0557925127500562,0.00314308042417296,0.00134370657874441,0.00179937384542855,0,0,0,0,0,0.00179937384542855,0.00134370657874441,0,0,0,2023,21.3671361502347,-10.5054460093897,2022,15.2155660377358,2021,41.9957547169811,16.2434159842778,-9.26000327546675,33.1772017902684,-12.8132708581623,-11.8100656400337,2.30782484877262,0
2024,"LU14","LU14_80",57.15258,-112.14778,16,3,27,0,2,1,1.69816123376017,1.77604485147072,0.00374769444711457,0.00174090133194714,0.00200679311516743,0,0,0,0,0,0,0.00174090133194714,0,0,0,2023,16.6935211267606,-10.2335211267606,2022,11.9812264150943,2021,37.1139150943396,16.2434159842778,-9.26000327546675,28.4144842248056,-12.4597479145397,-11.720963098045,2.2262267877791,1.6875
2024,"LU14","LU14_84",57.16385,-112.20978,9,0,4,0,0,0,0.0292845611899631,1.03824952109042,0.00836249573934593,0.00711194644613765,0.00125054929320828,0,0,0,0,0,0.00125054929320828,0.0069039441324707,0,0,0,2023,19.1179812206573,-10.300234741784,2022,12.6337735849057,2021,38.6936320754717,16.2434159842778,-9.26000327546675,29.6992146037926,-12.5472763697749,-10.5812333831353,2.24704162799084,0.444444444444444
2024,"LU14","LU14_85",57.17165,-112.5036,16,0,6,0,0,0,1.21082802339149,3.04061057015565,0.0541806381003176,0.0361932700260796,0.017987368074238,0,0,0,0,0,0.0107895917010761,0.0146216888411722,0.0177873175208832,0,0,2023,24.1308920187793,-10.8024882629108,2022,17.690141509434,2021,46.4773113207547,16.2434159842778,-9.26000327546675,37.7563446452795,-13.2057373694883,-13.6254526265001,2.4032491065775,0.375
2024,"LU14","LU14_86",57.16994,-112.28728,16,4,7,0,4,0,1.95061330166055,0.62635714750762,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,20.9761502347418,-10.5220187793427,2022,14.7342924528302,2021,41.5385849056604,16.2434159842778,-9.26000327546675,32.5836629483872,-12.8303946766915,-11.6075127136454,2.30837589734876,0.4375
2024,"LU14","LU14_88",57.19172,-112.46383,16,1,7,0,0,0,0.771078245977424,0.963789151887766,0.112745920389964,0.0632223349128805,0.0495235854770831,0,0,0,0,0,0.0235088384033838,0.0139469921797261,0.0430413031971451,0.0260147470736993,0.0025538059399007,2023,24.5868544600939,-10.8734741784038,2022,16.9217452830189,2021,47.0278773584906,16.2434159842778,-9.26000327546675,38.2685287276786,-13.2760174229076,-13.6816742675848,2.40254324450384,0.4375
2024,"LU14","LU14_91",57.18819,-112.12025,16,0,7,0,0,0,1.28238694717118,1.23238100218592,0.00130056336445957,0.00130056336445957,0,0,0,0,0,0,0,0.00130056336445957,0,0,0,2023,16.7335680751174,-10.2756807511737,2022,11.9543867924528,2021,37.5245283018868,16.2434159842778,-9.26000327546675,28.7258142050447,-12.5118836973374,-11.9922461299273,2.23620294616367,0.4375
2024,"LU14","LU14_92",57.19552,-112.49829,16,2,10,0,1,1,-0.517913370046967,1.33800466354785,0.0643064098388328,0.0478871617515713,0.0164192480872615,0,0,0,0,0,0.00887640036749848,0.0104334513729771,0.0309330075523664,0.00552778304474752,0,2023,24.6658215962441,-10.8657746478873,2022,17.9299528301887,2021,46.933679245283,16.2434159842778,-9.26000327546675,38.3211210531243,-13.273157683361,-13.6552994568802,2.40738303547367,0.625
2024,"LU14","LU14_96",57.19223,-112.2138,16,3,13,0,1,2,1.91797124242762,-0.263496707627981,0.00831300900473502,0.00485066505278744,0.00346234395194758,0,0,0,0,0,0.00142490987574603,0.00281687339983366,0,0,0,2023,21.14,-10.5115492957746,2022,13.39,2021,41.5220754716981,16.2434159842778,-9.26000327546675,32.3886509314505,-12.8213682981672,-11.2486509314505,2.30981900239255,0.8125
2024,"LU14","LU14_97",57.21857,-112.54814,16,1,5,0,1,0,0.818414340763393,0.147582552226868,0.0123353924093946,0.00313064165394138,0.00920475075545325,0,0,0,0,0,0.00920475075545325,0.00115094210456457,0,0,0.00124898991867005,2023,24.0862441314554,-10.9196244131455,2022,16.8265094339623,2021,48.2367452830189,16.2434159842778,-9.26000327546675,39.1326886786728,-13.341171133617,-15.0464445472174,2.42154672047143,0.3125
2022,"LU15","LU15_01",56.13297,-113.01591,2,0,2,0,0,0,-1.11354220354841,0.128666564284744,0.193320971,0.087255116,0.106065855,0.027715266,0.011704603,0.002191861,0,0.004578704,0.008014799,0.013394066,0,0,0.046145784,2021,34.9757547169811,-12.4685849056604,2020,27.5610426540284,2019,27.159014084507,38.0779451513822,-12.7932833479596,27.5186841685193,-11.4167689422993,7.45707054846182,-1.0518159633611,1
2023,"LU15","LU15_01",56.13297,-113.01591,14,0,4,0,0,0,-1.11354220354841,0.128666564284744,0.193320971,0.087255116,0.106065855,0.027715266,0.011704603,0.002191861,0,0.004578704,0.008014799,0.013394066,0,0,0.046145784,2022,11.4201886792453,-11.5357075471698,2021,34.9757547169811,2020,27.5610426540284,13.6092764370338,-11.9164168494954,26.718125136799,-11.6035148695495,-15.2979364575537,0.0678073223796449,0.285714285714286
2023,"LU15","LU15_02",56.13453,-112.92681,14,0,9,0,0,0,-1.73071650344453,0.028718423231183,0.117473882,0.050781991,0.066691891,0.020024137,0.01466181,0,0,0.01466181,0.005099077,0.007561621,0,0,0.023196233,2022,11.3215094339623,-11.5277830188679,2021,34.6665566037736,2020,27.1547867298578,13.6092764370338,-11.9164168494954,26.5543609815047,-11.5801273722206,-15.2328515475425,0.0523443533526304,0.642857142857143
2022,"LU15","LU15_02",56.13453,-112.92681,2,0,0,0,0,0,-1.73071650344453,0.028718423231183,0.117473882,0.050781991,0.066691891,0.020024137,0.01466181,0,0,0.01466181,0.005099077,0.007561621,0,0,0.023196233,2021,34.6665566037736,-12.4555660377358,2020,27.1547867298578,2019,26.5867136150235,38.0779451513822,-12.7932833479596,27.398389359894,-11.390350256122,7.2681672438796,-1.06521578161383,0
2023,"LU15","LU15_03",56.17757,-113.04402,14,3,0,2,0,0,-0.0456344345147571,2.09503523756599,0.241532622,0.08385496,0.157677662,0.020088209,0.019671347,0,0,0.01564645,0,0.018409512,0,0,0.045357239,2022,12.4817452830189,-11.6575943396226,2021,36.2777830188679,2020,30.1189099526066,13.6092764370338,-11.9164168494954,27.8474762231703,-11.7346872369572,-15.3657309401514,0.0770928973345288,0
2022,"LU15","LU15_03",56.17757,-113.04402,2,0,1,0,0,0,-0.0456344345147571,2.09503523756599,0.241532622,0.08385496,0.157677662,0.020088209,0.019671347,0,0,0.01564645,0,0.018409512,0,0,0.045357239,2021,36.2777830188679,-12.6104716981132,2020,30.1189099526066,2019,28.1564788732394,38.0779451513822,-12.7932833479596,28.6172151282992,-11.550539736172,7.66056789056876,-1.0599319619412,0.5
2023,"LU15","LU15_04",56.17984,-112.92477,14,0,4,0,0,0,-1.94172772303418,-0.00312616435789725,0.159817573,0.07650417,0.083313403,0.018541054,0.027841893,0,0,0.027841893,0.00365536,0.013077041,0,0,0.044749377,2022,11.8371698113208,-11.5474528301887,2021,35.8039150943396,2020,28.6232227488152,13.6092764370338,-11.9164168494954,27.2511531374084,-11.6045315673152,-15.4139833260876,0.0570787371264903,0.285714285714286
2022,"LU15","LU15_04",56.17984,-112.92477,2,0,2,0,0,0,-1.94172772303418,-0.00312616435789725,0.159817573,0.07650417,0.083313403,0.018541054,0.027841893,0,0,0.027841893,0.00365536,0.013077041,0,0,0.044749377,2021,35.8039150943396,-12.4810377358491,2020,28.6232227488152,2019,27.1968075117371,38.0779451513822,-12.7932833479596,28.0486020619447,-11.4133802856975,7.75531303239487,-1.06765745015155,1
2022,"LU15","LU15_07",56.2118,-112.98846,2,0,0,0,0,0,-1.41327601467796,-0.104724515084592,0.148038927,0.044947494,0.103091433,0.015947047,0.015876657,0,0,0.015876657,0,0.007789127,0,0,0.02121132,2021,37.7498113207547,-12.7579716981132,2020,31.6830805687204,2019,28.8967136150235,38.0779451513822,-12.7932833479596,29.8254658877231,-11.6723028947015,7.92434543303164,-1.08566880341171,0
2023,"LU15","LU15_07",56.2118,-112.98846,14,1,4,0,0,1,-1.41327601467796,-0.104724515084592,0.148038927,0.044947494,0.103091433,0.015947047,0.015876657,0,0,0.015876657,0,0.007789127,0,0,0.02121132,2022,11.9967452830189,-11.7900471698113,2021,37.7498113207547,2020,31.6830805687204,13.6092764370338,-11.9164168494954,28.9587466155434,-11.8583933971214,-16.9620013325245,0.068346227310073,0.285714285714286
2023,"LU15","LU15_08",56.215085,-112.806392,14,9,5,0,5,4,-1.99231771579342,-0.141361133459605,0.064737853,0.026656314,0.038081539,0.008573108,0.010302786,0,0,0.010302786,0.00036597,0.005318402,0,0,0.012764804,2022,12.6533018867925,-11.6168396226415,2021,39.2371698113208,2020,28.1954976303318,13.6092764370338,-11.9164168494954,28.8055321797166,-11.6739445507477,-16.1522302929241,0.0571049281061899,0.357142857142857
2022,"LU15","LU15_08",56.215085,-112.806392,2,1,0,0,0,0,-1.99231771579342,-0.141361133459605,0.064737853,0.026656314,0.038081539,0.008573108,0.010302786,0,0,0.010302786,0.00036597,0.005318402,0,0,0.012764804,2021,39.2371698113208,-12.5690094339623,2020,28.1954976303318,2019,29.2184037558685,38.0779451513822,-12.7932833479596,29.4324151067815,-11.4806339064359,9.80475470453922,-1.08837552752641,0
2023,"LU15","LU15_09",56.21596,-112.97829,14,1,2,0,1,0,-1.73281268529958,-0.0329099845750362,0.110596578,0.044032843,0.066563735,0.014745106,0.01005837,0,0,0.01005837,0,0.006389239,0,0,0.022898498,2022,11.9967452830189,-11.7900471698113,2021,37.7498113207547,2020,31.6830805687204,13.6092764370338,-11.9164168494954,28.9587466155434,-11.8583933971214,-16.9620013325245,0.068346227310073,0.142857142857143
2022,"LU15","LU15_09",56.21596,-112.97829,2,0,0,0,0,0,-1.73281268529958,-0.0329099845750362,0.110596578,0.044032843,0.066563735,0.014745106,0.01005837,0,0,0.01005837,0,0.006389239,0,0,0.022898498,2021,37.7498113207547,-12.7579716981132,2020,31.6830805687204,2019,28.8967136150235,38.0779451513822,-12.7932833479596,29.8254658877231,-11.6723028947015,7.92434543303164,-1.08566880341171,0
2023,"LU15","LU15_10",56.21595,-112.9125,14,10,22,9,6,6,-1.74943031357166,-0.143618634181135,0.137656832,0.046217611,0.091439221,0.013678844,0.016808491,0,0,0.016808491,0,0.003995605,0,0,0.028543162,2022,13.1271698113208,-11.6587735849057,2021,40.0256603773585,2020,27.0372511848341,13.6092764370338,-11.9164168494954,28.8437449458088,-11.7206322201948,-15.7165751344881,0.0618586352890915,1.57142857142857
